"you_index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,0.0192107093321351,-0.00711036256494773,-0.00368979618526784,0.00195574927589373,0.00447640120234669,0.0122651825799696,-0.00439376662467221,-0.0765964201469854,0.0158165267040665,-0.108040853693929,1,0.0152599243190759,0.0307620461884435,0.00805626891966145,-0.0128629992240212,-0.0055963280468288,0.00720613662421116,0.00584365659359139,-0.017396886697744,0.0141759372647621,0.00177024904167968,-0.00291795445381704,0.00330770115702203,0.000545761296879758,-0.00597662748226009,0.0130473141875923,-0.00528519597637526,0.000432804529257953,0.00508595550576922,0.017306367973299,-0.00242366149074157,0.00725335706876018,-0.0140871569608688,-0.00217495258384478,-0.00110363645009346,0.00851070426331045,0.0130774841053632,-0.00332420276370229,-0.0166680754262266,-0.00741121381015679,-0.00157244453106113,0.00468527743229159,0.0108245158641335,0.0113923649524963,0.0105398720316392,-0.00212598682618722,-0.00191021340410093,-0.0105903791653298,-0.00109531656734394,-0.000240681433933401,0.000845330166804345,0.00665237363651615,-0.00714940367106794,0.00195855854848002,0.0167028609039828,0.00829099940454582,0.00738047022915316,-0.00482854932177177,0.00730723559970249,-0.00566657799020809,0.0029642282623972,-0.00506789205297609,-0.00883674649251966,0.0103852531556334,-0.00927974327967592,0.000237189888344103,-0.00231060279770866,0.000976515019085747,-0.00924219962607064,0.0145300531828693,-0.0140904022865516,0.00942794321232091,0.0166804421245205,-0.00521166194024999,0.00320329975873166,-0.0157586118010397
12,0.0228579380118871,-0.0107454453804372,-0.0106842488782113,-0.00123813702621506,0.0019774233894737,0.0205226183849802,-0.00294537630748996,-0.0183715451649835,-0.00267430495106471,0.0103214699424699,0.0152599243190759,1,0.0414275121906822,0.0111683324354474,-0.0123356490508685,-0.0051368151317739,0.00542210881034189,0.0150074633045813,-0.0166765398070136,0.021550680334244,0.00337816324720209,-0.00413118385744271,0.0097216871694615,-0.00524276113569005,-0.00695792937383189,0.0209062245670247,-0.00381666724422027,0.00267565012860481,0.00368556124861179,0.0158696016687493,-0.00612306701468392,0.0123798930749653,-0.0185589213936042,0.000993359189782859,-0.00218473669558138,0.0127577935907938,0.0207232487079162,-0.00256306315084386,-0.0268720202723534,-0.00737373365941396,-0.00429828712870576,0.00743438924868835,0.0132087047921573,0.0112154645992402,0.0128703648418435,-0.00550689239087569,-0.0047779413971421,0.0106418657237003,-0.00576747788300434,0.00217800996445128,0.00484188982823356,-0.000894747898989599,-0.00263199863846704,0.00198451646191328,0.0244793268178731,0.00968333843903616,0.00357496607137934,-0.00475476778902802,0.00997656016684407,-0.00635951865792734,0.00065362314192409,-0.0101392268339577,-0.00331509891024215,0.0245171196700202,-0.0142055662122068,0.00465953047404021,-0.00430428646948052,0.00363026782434191,-0.0186536681630826,0.0128263772052912,-0.01978266348227,0.00897595075277924,0.0181802206236321,-0.0072325898088307,0.00597529230841122,-0.0190072529069973
13,0.0501219095230305,-0.0229443565513161,-0.0086611425642242,0.00694851386306093,0.0132408735623717,0.0369561878599539,-0.00546272670732687,-0.0356512075686463,-0.00255992954732352,0.0230344677566748,0.0307620461884435,0.0414275121906822,1,0.556212326192589,-0.0419128922068777,-0.0109593436874545,0.0127803929594839,0.0251378648111994,-0.0417162987521252,0.0450541486476252,0.011326808913366,-0.00832481939065017,0.0149769845696257,-0.00471374609100623,-0.0163888329132172,0.0452145464717715,-0.0104360767596505,0.00602444098897079,0.00948251197506641,0.0382920110583298,-0.0101229523609861,0.0198319869145781,-0.0355273096145823,-0.001915365081632,-0.00454390136337655,0.0263244245904772,0.0388154099558361,-0.00379273244733945,-0.0470834989900912,-0.0155692825282578,-0.0128055161534104,0.011335210485921,0.0274874473312416,0.025466402975911,0.0268059904803387,-0.0122077902526458,-0.00379566335145268,0.0188281993339696,-0.00929188504928396,0.00686794091360312,0.0111571305220126,0.00925899477030154,-0.00655343555783189,0.00492872329676284,0.0451567473921267,0.024271283407644,0.0127397277334737,-0.0118020963031889,0.0154430711169923,-0.010953001938169,-0.000838952816750311,-0.0174857685456468,-0.0135712181872752,0.0477909405332914,-0.0216916622014352,0.0102023141949548,-0.00898303819581656,0.00784188129656287,-0.0304342934783699,0.0305723983430091,-0.0374275133922007,0.0165558075227689,0.0305530493327517,-0.0144532934645378,0.00986972048763207,-0.0368964398517633
14,0.0163978073460499,-0.00260263765535889,0.00196718467308489,0.00750995476401,0.0107070567994263,0.0143539964349376,-0.00126803318941239,-0.0056675671712167,-0.00288817811967493,0.00136938451876279,0.00805626891966145,0.0111683324354474,0.556212326192589,1,-0.0125016845008648,-0.0108157974384758,0.00755807574054079,0.00872309763536314,-0.0189940998019434,0.0182322699653082,0.00940456944566681,-0.00172961784232496,-0.00285602710417623,0.00174209061028868,-0.00675834853059467,0.0147429363910291,-0.00349727438160669,0.00227803249204443,0.0024395653930998,0.0146444098604327,-0.00479000204262775,0.00272845571332019,-0.0131811786259166,-0.00453555408077942,-0.00477569562744317,0.00889248977472331,0.00904906318448663,-0.00145430036844089,-0.0146691621610508,-0.00471861122713571,-0.00717664109583925,-0.000867052810874443,0.0104399122305545,0.010453612736139,0.00974015234503174,-0.00580772262913244,-0.00117194480104624,0.0188317685400311,0.00435532777391362,1.18640112067945e-05,0.000546313405402396,0.00640413424115741,-0.00548308956195187,-0.00136214407337722,0.0159428406776045,0.00650754813576677,0.00860167817031457,-0.00593075731737785,-0.000759897622864398,-0.00505828087870574,-0.00259512484858368,-0.00287153009066182,-0.00684488677991209,0.0161126193671622,-0.00785535471898965,0.00627046845775429,-0.00456255461172493,0.00181799713482465,-0.00940655750409197,0.00623287288762482,-0.0129415551840061,0.00292278756387723,0.00685239983680165,0.00209294425066633,0.00368653118442145,-0.0127312480397963
15,-0.0227800146299359,0.0117978147859253,0.00419584697538334,-0.000370496516765702,-0.00221593172569559,-0.0148739743550866,0.00333443976329922,0.0139131233289897,0.00313732465913388,-0.00694741266297362,-0.0128629992240212,-0.0123356490508685,-0.0419128922068777,-0.0125016845008648,1,-0.0465195667926043,-0.00477894337987659,-0.0142877924474534,0.0145867264636538,-0.0199029918836264,-0.00574485497268181,0.00150832570718889,-0.0061616738896951,-0.000750823616497092,0.00385085759844167,-0.0179364006898112,0.00403977667681209,-0.00415763778666187,-0.00146725618736533,-0.0178095648776275,0.00476069924052795,-0.00849896608135901,0.0109526171448987,-0.00089537433340445,0.000950802864087901,-0.0102655618544329,-0.0152711492991863,0.00331955936529908,0.0189138436336165,0.00482919156807885,0.00214895281683478,-0.00685879437524387,-0.0111594653380624,-0.0124556325703461,-0.011538116547055,0.00262895824780372,0.0018212101735314,0.00333945558657541,0.00680035667550409,0.000421479674797772,-0.00112784003272768,-0.00113398921483148,0.00562426546031224,-0.000484745401345433,-0.0154941732134636,-0.0124456379761585,-0.00584556338226375,0.00411258326622003,-0.0100385375234701,0.00557085107975181,-0.00198147617032337,0.00803991405147155,0.00237002808273419,-0.0148180655785099,0.00989213024445541,-0.00194783548041551,0.002046131554882,-0.00382974520429861,0.014335422502517,-0.012970384742459,0.013642543984182,-0.0092871502877914,-0.0139453652653673,0.00716251556663634,-0.00220953428361293,0.016206059558402
16,-0.00191616254559936,0.00224010842180348,0.00253297268180094,-0.00132126189345448,-0.00226899893704878,-0.00387627106937842,4.76228163091161e-05,0.00603360973899951,-0.00257736947020636,-0.00435030217263262,-0.0055963280468288,-0.0051368151317739,-0.0109593436874545,-0.0108157974384758,-0.0465195667926043,1,0.00134421332376625,-0.0072316280071063,0.00274603987929243,-0.006059430709872,-0.000595308488031685,-0.000202522089897202,-0.00257580556609341,0.00316786266568341,-0.000240226088382009,-0.00354245856070645,0.004439562904562,0.0012844082911551,-0.00282470438918649,-0.0054727802626341,0.00211532493140201,-0.00192677737774654,0.00344010360154963,0.00441192178908018,-0.000488381859163718,-0.00351387505401919,-0.00572715319035395,0.00108799490131017,0.0071311487830983,0.000372236270405109,0.000750631533592629,-0.00183279167309431,-0.00158351371256869,-0.00190588439449152,-0.00168876499834503,-0.000436965273747618,0.00233700835702468,-0.00481794885872538,0.00547148656013082,-0.00012446072120187,-0.00118537676688773,-0.0003990273711973,0.00113832561145084,-0.00357939076363557,-0.00647480611724597,-0.0010423947614548,0.0010899131617154,0.000710594747581723,-0.00400864117635386,0.000513871329195228,-0.000895993996831664,0.00596239548720432,0.00123004553541107,-0.00631728725392951,0.00367669282052625,0.00230772594730828,0.00298647384721284,0.000392589103258408,0.00510660613821446,-0.00418518134674992,0.0061743885149699,-0.00360384474865124,-0.00413450502226846,0.000620794341268461,3.49004460285229e-05,0.00752002361415631
17,0.00824352847078216,-0.00200852821261906,0.00491273003963593,0.00461102120655126,0.00766505503717646,0.00808726123480479,-0.00278197736211133,0.00185497089131706,-0.00199329301194353,-0.0016783203346241,0.00720613662421116,0.00542210881034189,0.0127803929594839,0.00755807574054079,-0.00477894337987659,0.00134421332376625,1,-0.00628120830024106,-0.0252004973347746,0.0191822805855267,0.0164804550154283,-0.00337317758189724,-0.00204225403733785,-0.000272029454169771,-0.000842483732902809,0.00579058772062242,-0.00457442807120188,-0.00226864249434193,0.000489227470947986,0.00777874788207898,-0.00654015286303943,-0.00178125564325484,-0.00478608353723737,-0.00662763690187441,-0.00540389375958525,0.00502250068063175,0.00624155403697156,0.00294460697535168,-0.0058365892925883,-0.00192663663306336,-0.0014273079751561,0.0060386661849011,0.00238516908385319,0.00225816318184027,0.00119467905679452,-0.000966593213101196,0.000170226134038158,0.0115966358650556,0.00415174127612165,-0.00242272962258629,-0.0023388117938367,0.00308713211052112,-0.00459434363706715,-6.91883875209322e-05,0.00821052178690631,0.00500767085212062,0.0105486284467958,-0.00470219758752027,0.00133484286384429,-0.00169579803768024,-0.00135024759663876,0.00129660803276331,-0.00178644056327692,0.0111562254843845,-0.00269915673086571,0.0028706404570793,-0.00508893063614461,-0.00190075109940312,-0.00842854755768419,0.00156674758175239,-0.00849030119682733,0.00363547445548343,0.00487203505131593,0.00450827704690928,-0.00263820621007643,-0.00664536474627909
18,0.0132337035045133,-0.00601997293868031,-0.00488142698367473,0.00195824256774728,0.0043040575863938,0.00715081091315195,-0.0035863660443376,-0.0140840647792478,0.000682645241581064,0.00908223864145423,0.00584365659359139,0.0150074633045813,0.0251378648111994,0.00872309763536314,-0.0142877924474534,-0.0072316280071063,-0.00628120830024106,1,0.0861782288444284,-0.0918716095246214,-0.107307857924601,-0.000268870224217081,0.00937664912252188,-0.00249593211324463,-0.00468468853820338,0.0133046913107452,-0.00108005849835248,0.00702773044405457,0.00196253132842551,0.00886084681450006,-0.0056522261968724,0.00947193463315648,-0.0092770739338865,0.00175469405768174,-0.00231175561584508,0.00597268072340946,0.0109646753664626,-0.00301557248977648,-0.0144679956290703,-0.00354887176234092,-0.00253238571426926,0.00225142081710214,0.00569869949602795,0.00607484275280469,0.0055634711664376,-0.00243622228594712,-0.00140359537223518,0.0091301514788194,-0.00283846145629387,0.00060198029467531,0.0022401704683512,0.000151963996139891,-0.00196940145597657,0.00242777143855098,0.0112620920313984,0.00660095306852337,0.00476740909862212,-0.00176004699785733,0.00942995983140017,-0.00563342839296415,0.000485265417332661,-0.00917797938973941,-0.00237829198552324,0.0139769796649686,-0.00870120952339643,0.00273292857132447,-0.00137722925260349,0.00639176818825901,-0.00762669292231337,0.00827944578226134,-0.00948139759415115,0.00431967981490763,0.010102450321897,-0.000839246329079633,0.00275653823033283,-0.00861737882147535
19,-0.0264688994178325,0.00506689532312174,-0.00446712120711622,-0.00725380733979716,-0.0113577376463938,-0.0224732550223695,0.00342212676896864,0.00804092523134177,0.00751967427424642,-0.00584838399164795,-0.017396886697744,-0.0166765398070136,-0.0417162987521252,-0.0189940998019434,0.0145867264636538,0.00274603987929243,-0.0252004973347746,0.0861782288444284,1,-0.374117100165454,-0.361603452125445,0.00100932624679957,0.00411500592994639,-0.00807069642882726,0.00938587685988976,-0.0232705887883707,0.00779071488815876,-0.00553757005774202,-0.00518637206016103,-0.0259847478566185,0.00337340427426241,-0.0112971432538376,0.019175571688323,0.00692659832319038,0.00885603246256333,-0.0147676900200709,-0.0144759990163952,0.00429847523372941,0.0195154652241845,0.0106518886183095,0.0057341043820012,-0.00596372529499745,-0.0108075919652731,-0.0105036546358632,-0.00946746979633441,0.009088384132835,0.00143972206248051,-0.0128841031724689,-0.00200189640893744,-0.00150624129233976,-0.00303829304587113,-0.0122430615350365,0.00741754356847537,-0.0013757527318796,-0.023336548566197,-0.0127861033458546,-0.0144253834099817,0.00521631897964275,-0.00426497178744105,0.00970023895645435,-0.00202647664138361,-0.000448463251464391,0.00784222000940769,-0.0264307179663709,0.0119472742101702,-0.0037645194577777,0.00742401828024564,0.000217376376396241,0.0133957268673526,-0.0149063344838325,0.0234475846823277,-0.00771721059428929,-0.0173814391489146,-0.001915917370011,-0.000248911658747638,0.0196496041726367
20,0.0242306271479783,-0.0082730442591354,-9.98405860920153e-05,0.00504915022664348,0.00862061734966533,0.020480408102408,-0.0043601940385763,-0.0134587997695191,-0.00457057861873815,0.00968635334666819,0.0141759372647621,0.021550680334244,0.0450541486476252,0.0182322699653082,-0.0199029918836264,-0.006059430709872,0.0191822805855267,-0.0918716095246214,-0.374117100165454,1,0.981900296155481,0.0018975348688255,0.0055733001825903,-0.000767024653344377,-0.00596978521009336,0.0215975767026452,-0.00830493123789285,-0.000250255942151837,0.00330371906549548,0.0184431796230904,-0.00124227448801943,0.0124885302924616,-0.0164453803701725,-0.00537728042515792,-0.00562610754829891,0.0133750686935258,0.019000943402628,-0.00206911659512002,-0.0231483965139579,-0.00819551409609517,-0.00415094567932997,0.00944929382218975,0.0157517859041055,0.0149584388173288,0.0149837764884905,-0.00639824313818693,-0.00444501229655704,0.0126574113164282,0.00022967664679569,0.000882165899961133,0.00280864867259903,0.00734634623767376,-0.006814159934603,0.00119066377479406,0.0248753676399799,0.0156414800714844,0.0113829114373495,-0.00810830201176195,0.00716461126259433,-0.00942706983274906,0.00194937928284689,-0.00540076397447051,-0.00632018720296302,0.0228347640578413,-0.014835001007035,0.00167921840773128,-0.00776552955085964,0.00297467258636019,-0.0161338343779703,0.0156792678399495,-0.0200506610962141,0.00800571732142669,0.0155743205144946,-0.00263185964098245,0.00312727627283984,-0.0196544785379917
21,0.00510663427299463,0.00225825819012278,0.00545897060193517,0.00472458878362789,0.00618626119418343,0.00704670725734174,-0.00223896773049209,0.00398854910027137,-0.00495491744499011,-0.00287667915204389,0.00177024904167968,0.00337816324720209,0.011326808913366,0.00940456944566681,-0.00574485497268181,-0.000595308488031685,0.0164804550154283,-0.107307857924601,-0.361603452125445,0.981900296155481,1,0.00410253633193726,-0.00197522370957816,0.00218655700086422,-0.00128240851973916,0.00496221070449722,-0.00489305535104929,-0.00221812403011354,-0.0022258044754761,0.00293339142794797,0.00172311812455385,0.00242475288492901,-0.00240222093429562,-0.00600593797813728,-0.00610551190317375,0.00320924206178056,0.0023933173363372,0.000347782389107704,-0.00509027916413142,-0.00304350455292269,-0.000307667410327848,0.00261867585091853,0.00672798102698735,0.00661500658906019,0.00581984570050141,-0.0028462939687754,-0.00158002663135001,0.0146371884452545,0.00642881215246877,-0.00163168726596354,-0.00189888725012472,0.0058921657819384,-0.00428470839321738,-0.00220266159087196,0.00709742396915162,0.00569954934794074,0.00727966104083016,-0.00456447170036158,-0.0014688567573883,-0.00554990560373712,0.00104026745987812,0.00359889819195472,-0.00143318275912854,0.0040610389858229,-0.00547214341899262,-0.000577763034137044,-0.00550042006691049,-0.000214540821007071,-0.00321827980492581,0.00257799284497039,-0.00566323806223867,0.000154886890493463,0.000665951319429684,0.00576092931060014,-0.000908014450905663,-0.00472793735332372
22,-0.00736632859690255,0.00287977113867137,0.00128387325189986,0.000708024063809672,-0.000411598081926439,-0.00422235738730256,0.00182265004477279,0.00482214223810193,0.000241808558690012,-0.0010350517367145,-0.00291795445381704,-0.00413118385744271,-0.00832481939065017,-0.00172961784232496,0.00150832570718889,-0.000202522089897202,-0.00337317758189724,-0.000268870224217081,0.00100932624679957,0.0018975348688255,0.00410253633193726,1,-0.0367314555855999,-0.00371819052228455,0.0328053783990843,-0.00499866008007455,-0.00828746965575851,-0.0146326254408005,0.00863074823371648,-0.0175304940574175,-0.00492964325403508,-0.00505657536749472,0.00180290210263566,0.000111721868392765,-0.000315600794271444,-0.00457292789447614,-0.0032431874007508,4.26063767243794e-05,0.00323755629193178,0.0033214822801538,0.00186591604057171,0.00078893221508474,-0.0024189073036085,-0.00294201071968779,-0.00241092798714469,0.000968931737288911,-0.000531296812151365,-0.00415574686959468,-0.00076736770259161,0.00130370693733681,0.00123590420665226,-0.000589802174819444,0.0026820968086666,0.000890998253239478,-0.00153809101036935,-0.00133150121491867,-0.00549370494510246,0.000200231037582284,-0.000493086025916087,0.00244254417705769,-0.000172933216449394,0.000943820532072101,0.00136851473514865,-0.00385840629371676,0.00676191645973548,-0.00326774969140089,0.00129091444146934,-0.000227537152889302,0.00361338864774332,-0.000877407596465023,0.00342351372320408,0.00107994478478045,-0.00492372488870934,0.000716939968179945,-0.00189525418527099,0.00509416960870878
23,0.00611987633753249,-0.00830511955167839,-0.00876280015331207,-0.00462565838261919,-0.00492743714026008,0.00266073800782654,-0.000165076170258576,-0.0147358252843634,0.00211250947342998,0.0104746738714415,0.00330770115702203,0.0097216871694615,0.0149769845696257,-0.00285602710417623,-0.0061616738896951,-0.00257580556609341,-0.00204225403733785,0.00937664912252188,0.00411500592994639,0.0055733001825903,-0.00197522370957816,-0.0367314555855999,1,-0.0447994647184447,0.0999014253616228,0.375656339268827,0.166807452190724,0.258660260129939,-0.18704690707076,-0.0705494939106656,-0.033664563261148,0.0118612891289118,0.00232135830839136,0.00272862468111991,0.00906708081154815,0.00404666210359802,0.00829782824333056,-0.00105925407089573,-0.00649825430498459,-0.00223415055308069,-0.000683259819541342,0.00392157401725521,0.00600336140623414,0.00512132943773735,0.00615782354864896,0.00107494964162448,-0.00132085766316238,-0.0128495075744502,-0.00804377710981466,-6.26331852565941e-05,0.00127045094028755,-0.00393464704494695,-0.000795336869347974,0.00550620333909087,0.00617633323294819,0.00517981342106112,-0.00844870398333956,-0.000506808572151459,0.00614649035548565,0.00128140722541389,0.00139359087272169,-0.0101190178994455,-0.000587340129398902,0.00446548533558309,-0.00561134239000035,-0.00283938495642052,0.00324073318650181,0.00219896638060692,-0.0063014218797129,0.00734312994967632,-0.00334107211501089,0.00503420719257288,0.00810729345353008,-0.00810704850964079,0.00453575308596976,-0.00221250619480234
24,0.0024213539380494,0.00268680494896542,0.00187852460998958,-0.00189397033909169,-0.00173689540457953,4.3627510119441e-05,-0.00252597291707774,0.00871869882789944,-0.00189368941114417,-0.00256013429343969,0.000545761296879758,-0.00524276113569005,-0.00471374609100623,0.00174209061028868,-0.000750823616497092,0.00316786266568341,-0.000272029454169771,-0.00249593211324463,-0.00807069642882726,-0.000767024653344377,0.00218655700086422,-0.00371819052228455,-0.0447994647184447,1,-0.077271211050823,0.14353203468491,0.00435878505944709,-0.0292224840443797,-0.0229494639830683,0.0250494630461538,-0.00869822276307931,-0.00335219221560882,0.00299401687237174,0.000856912890796001,0.00258267789461144,0.000461123164275196,-0.00159449896565581,0.00258146372624924,0.0053774021828299,-0.000221374387746649,-0.00203048060189765,-0.00129418697552605,0.00153953512576987,0.00299991166887631,0.00148346770532689,-0.00137126008404759,0.00144372929098528,-0.00357599202103091,0.00238846069593001,-0.000635767742255707,-0.00157985210147439,0.00273308751618237,-0.00135475121378277,-0.00243938461584729,-0.00650531639635982,0.000403262551608269,0.000917624975757118,-0.00239358287832175,-0.00247048943084728,-0.0010995654909709,0.00144485723747621,0.00433228853067415,-0.00187227443350986,-0.00469311236577004,-0.000862178380764866,0.00177610664723601,-0.000787941552732585,-0.000434300572048576,0.00314778541237581,-0.000474732448335392,0.000299059631692866,-0.000961995965148082,0.000329598405922478,0.00038897475708092,-0.00445021338101274,0.00133254118067221
25,-0.00712054691523279,0.00220112615011728,-0.000145096370520836,-0.00367219222273237,-0.0045371153379871,-0.00890299716122661,0.00112902578291659,0.00403723738696596,0.00442095340134633,-0.00103132938411326,-0.00597662748226009,-0.00695792937383189,-0.0163888329132172,-0.00675834853059467,0.00385085759844167,-0.000240226088382009,-0.000842483732902809,-0.00468468853820338,0.00938587685988976,-0.00596978521009336,-0.00128240851973916,0.0328053783990843,0.0999014253616228,-0.077271211050823,1,0.115251246310276,-0.0881850759538659,-0.129960201942504,0.00715390742054858,-0.0203392698861445,-0.0327751836778961,-0.0046978153005149,0.00472756644138219,0.00272628904850818,0.00394608507349452,-0.00416968843668749,-0.00617816158420294,0.000179810900067259,0.0114407179698344,0.00623190763180275,0.00375025766095352,0.000119607985321156,-0.00574287021948648,-0.00490338052325036,-0.0054685928168347,0.00402007317831731,0.000692656041628573,-0.0162152374057398,-5.55953561633855e-05,-0.000507662795671532,-0.000982168607646828,-0.00155074350815891,0.00177157966555465,0.00329278932170701,-0.00703225590150643,-0.00192228359603871,-0.00649988060076311,0.00396802295770369,-0.00106483703141638,0.00408323048342582,0.0048761194116868,0.00517617690694621,0.00219055027221537,-0.00975822698927265,0.00519372219920981,-0.00360240409532159,0.00593140053200712,-0.00136822925216195,0.0083920776761807,-0.0026907052607972,0.00635821117661838,-0.00227820411294466,-0.00253973362217611,-0.00162011656612423,-0.00130901806261157,0.00622594561920951
26,0.0231048895560396,-0.0112219981292977,-0.00633988770419068,-0.0027760538213266,0.00137616393485669,0.0181201449824958,-0.00244127734611723,-0.0159743834498601,-0.000435403317397084,0.012727945347491,0.0130473141875923,0.0209062245670247,0.0452145464717715,0.0147429363910291,-0.0179364006898112,-0.00354245856070645,0.00579058772062242,0.0133046913107452,-0.0232705887883707,0.0215975767026452,0.00496221070449722,-0.00499866008007455,0.375656339268827,0.14353203468491,0.115251246310276,1,0.240429028299468,0.0431263489880161,-0.366487759499529,-0.0219747994037159,-0.0407750454239648,0.00567976044587422,-0.014790599446179,-0.00229460571479621,-0.00121373371587911,0.0122372425407107,0.0221928237847976,0.00108028784239731,-0.0211502487367261,-0.0070532692308068,-0.0024492714249976,0.00655549099626919,0.0157622778499646,0.0140316461711064,0.015286290175343,-0.00305434204557453,-0.00385586777383462,0.00227828059122564,-0.00526658738163158,0.00201457559743097,0.00408033833742798,0.00260627175869581,-0.00367863964275393,0.00384998531342365,0.0193146457680343,0.0126586430892254,0.00494209717263491,-0.00501322784467161,0.00802642236500884,-0.0076294641620332,0.00284262384361057,-0.0110757039243732,-0.00700437751776421,0.021980688492543,-0.0116743757476917,0.00643281318031515,-0.00101360157763262,0.00342165522056531,-0.0160043702263611,0.0130319498404186,-0.0173094223981994,0.00854340276074038,0.0177517318980577,-0.00704263137373287,0.00284457951737766,-0.017549975284748
27,-0.00702645429847982,0.00185572187611417,-0.00202424031352006,-0.00288031981028958,-0.00278649723338205,-0.006089204962806,-0.000724108146790588,0.00432209261986021,0.00152463332681565,-0.000435988939971866,-0.00528519597637526,-0.00381666724422027,-0.0104360767596505,-0.00349727438160669,0.00403977667681209,0.004439562904562,-0.00457442807120188,-0.00108005849835248,0.00779071488815876,-0.00830493123789285,-0.00489305535104929,-0.00828746965575851,0.166807452190724,0.00435878505944709,-0.0881850759538659,0.240429028299468,1,0.520831558370262,0.0835189033449331,-0.0452426724356127,-0.013961146523185,-0.031454070614955,0.00882162448947619,-0.00463888868311247,0.00667292294684286,-0.00498039723482211,-0.00476191248797301,-0.000454551989096069,0.00869677434446075,0.00468024484575919,0.00367098446943694,-0.00165359353626477,-0.00263234851136729,-0.00236419587335506,-0.00230199983446189,0.00320665702989868,0.00173425026854889,-0.00872536231936376,-0.00215277182249857,0.00031717820001219,-0.000209385103220634,-0.00462506875656715,0.00300138263238255,-0.00163802019519497,-0.00703753921837419,-0.00269013705378648,-0.00416049238426711,0.0022421018765028,-0.00375906438033048,0.00269055631323238,0.000279680450974961,0.00150457309466246,0.00373985563258678,-0.00791001739414143,0.00164596430618752,-0.000694195807772497,0.000277030417673484,-0.00210786586614808,0.00624397273966237,-0.000371260887512936,0.00267884164835351,-0.00123269780312294,-0.00188087602449961,-0.000589698771663937,0.000514690329530871,0.00522038987340908
28,0.000201203317814992,-0.00195026198496813,-0.00194995547843731,0.000389016425146172,0.000738941144051095,0.000385615085678053,-0.000422308255614983,-0.00220873237089041,0.000974073856164784,0.0039875157968238,0.000432804529257953,0.00267565012860481,0.00602444098897079,0.00227803249204443,-0.00415763778666187,0.0012844082911551,-0.00226864249434193,0.00702773044405457,-0.00553757005774202,-0.000250255942151837,-0.00221812403011354,-0.0146326254408005,0.258660260129939,-0.0292224840443797,-0.129960201942504,0.0431263489880161,0.520831558370262,1,0.136980966256774,-0.0125207654032578,-0.02377605044167,0.0107411066117907,0.00866785985089343,-0.000344049694058221,0.00389900894310051,-0.000396055218834688,0.00107689009863276,-0.0011799422307594,0.000788782244570845,-0.000645808437594336,0.00385212026099115,0.00313317150448753,0.00329556914421563,0.00271048433883853,0.00344392324594157,-0.000921391995320123,-0.00209277366539494,-0.0110452083382015,-0.001668988738783,0.00231203874224891,0.00274474798577361,0.00157478753318761,0.00112699471916742,0.00186332905270591,-0.00112978648299373,0.00234152786199609,-0.00157757636556596,0.00124054419964731,-0.000202294654869464,0.000687047040948226,0.000939504729943609,0.00141917391720381,-0.000692181861368621,-0.00152635531315433,-0.00332098020977934,-0.000863200112071275,0.000212454548095091,-0.000358607989250315,0.00108888193738868,0.00627368081621765,-0.00309949967898704,0.00333921157201163,0.00401864215080793,-0.000647279690986218,0.00258342478470265,-0.000737909155587651
29,0.00762429496106465,-0.00448660749993156,-0.000849904058741644,0.00425029621187689,0.00538068389697943,0.00197723051534852,-0.00064227480359146,-0.00569735179799964,0.00147735374432237,0.0043538863603478,0.00508595550576922,0.00368556124861179,0.00948251197506641,0.0024395653930998,-0.00146725618736533,-0.00282470438918649,0.000489227470947986,0.00196253132842551,-0.00518637206016103,0.00330371906549548,-0.0022258044754761,0.00863074823371648,-0.18704690707076,-0.0229494639830683,0.00715390742054858,-0.366487759499529,0.0835189033449331,0.136980966256774,1,0.116292054853198,0.0264003779830924,-0.0420520452299035,-0.00623307480401931,-0.00327117659675999,0.0014376922393209,0.00390973969067316,0.00354215312456101,-0.00331490284652921,-0.00337113683946953,-0.00256137621364716,-0.00328226316224511,0.00545014974603004,-0.00325277723947987,-0.00374899685245597,-0.00315303480812809,-0.00312020273482881,-0.00346737860284571,-0.00442391832070873,-0.00155334780823159,0.00186479092642709,0.00307390632665067,0.00343702005856279,-0.000607112856096091,0.000331010241522097,0.00807587570885723,0.00131004945407066,0.00306763975393604,-0.00505936166001441,0.00040052434672035,-0.00162680332040053,-0.000979917416309373,-0.000859350963345719,-0.000140671145809958,0.006504649321568,-0.00410834167465676,0.000471324079126565,-0.000884535438440261,0.00119492032771172,-0.0015191711507755,0.00689301383411506,-0.00723288081163161,0.00329934108361369,0.00883056061598622,-0.00176595298807293,0.0034017388312579,-0.00706419613261688
